lon,lat,regression_value,classification_label,combined_output_h_x
121.62,24.31,22.033000000000012,1,22.033000000000012
121.35,24.7,22.859000000000016,1,22.859000000000016
120.36,22.63,25.632000000000012,1,25.632000000000012
121.08,22.87,24.162000000000003,1,24.162000000000003
120.66,23.74,25.079000000000004,1,25.079000000000004
120.36,23.77,25.560999999999968,1,25.560999999999968
120.6,23.56,22.446000000000012,1,22.446000000000012
121.59,24.67,25.76799999999998,1,25.76799999999998
121.5,23.71,25.492999999999988,1,25.492999999999988
120.81,23.98,23.417999999999985,1,23.417999999999985
120.72,22.93,19.59300000000001,1,19.59300000000001
121.26,23.98,9.53399999999999,1,9.53399999999999
121.32,24.43,14.863000000000007,1,14.863000000000007
121.14,23.26,10.232000000000006,1,10.232000000000006
121.02,24.46,19.298000000000005,1,19.298000000000005
120.21,23.77,25.606999999999967,1,25.606999999999967
121.5,25.18,26.883999999999986,1,26.883999999999986
120.18,23.74,25.491000000000007,1,25.491000000000007
121.68,24.4,23.590000000000003,1,23.590000000000003
120.48,22.87,24.901000000000018,1,24.901000000000018
121.47,24.7,19.069000000000027,1,19.069000000000027
121.53,23.68,25.97399999999998,1,25.97399999999998
120.72,22.63,19.96,1,19.96
121.41,24.88,26.392000000000003,1,26.392000000000003
120.69,23.71,24.21800000000002,1,24.21800000000002
120.78,23.23,14.38699999999999,1,14.38699999999999
121.38,23.5,25.007,1,25.007
121.59,24.97,27.183999999999983,1,27.183999999999983
120.81,22.99,11.636000000000006,1,11.636000000000006
120.72,23.83,24.195000000000004,1,24.195000000000004
121.02,23.14,15.945000000000004,1,15.945000000000004
121.44,25.06,28.15899999999998,1,28.15899999999998
121.47,23.47,24.682,1,24.682
121.5,24.16,21.22800000000002,1,21.22800000000002
120.33,23.95,25.923000000000037,1,25.923000000000037
121.53,24.52,19.577000000000027,1,19.577000000000027
120.84,24.52,26.477999999999998,1,26.477999999999998
120.33,22.69,25.436000000000018,1,25.436000000000018
121.59,24.7,23.438999999999997,1,23.438999999999997
121.14,22.87,24.518,1,24.518
120.75,22.0,28.547999999999952,1,28.547999999999952
120.39,23.98,25.98700000000001,1,25.98700000000001
121.38,25.0,27.62400000000002,1,27.62400000000002
121.14,23.62,3.7019999999999986,1,3.7019999999999986
120.6,23.68,25.18100000000001,1,25.18100000000001
120.36,23.62,25.399000000000033,1,25.399000000000033
120.36,23.8,25.599999999999955,1,25.599999999999955
121.17,25.03,28.295000000000012,1,28.295000000000012
121.29,23.35,23.868999999999993,1,23.868999999999993
120.57,23.32,20.456,1,20.456
120.51,23.29,20.907999999999983,1,20.907999999999983
120.87,22.36,27.132999999999992,1,27.132999999999992
120.63,23.17,21.201999999999995,1,21.201999999999995
121.14,23.05,18.698,1,18.698
120.63,23.2,21.44299999999997,1,21.44299999999997
121.53,25.21,26.12599999999998,1,26.12599999999998
120.72,22.09,28.199999999999985,1,28.199999999999985
121.35,24.22,16.104,1,16.104
121.32,23.11,17.534000000000002,1,17.534000000000002
120.66,24.19,26.387999999999987,1,26.387999999999987
121.17,23.26,15.382000000000016,1,15.382000000000016
121.5,23.65,25.751999999999985,1,25.751999999999985
121.05,25.03,28.095,1,28.095
120.6,23.74,25.46500000000002,1,25.46500000000002
120.81,22.27,26.80700000000002,1,26.80700000000002
121.26,23.71,9.133,1,9.133
120.99,23.11,8.038000000000007,1,8.038000000000007
120.39,23.92,25.830000000000013,1,25.830000000000013
121.5,23.5,25.191000000000013,1,25.191000000000013
120.45,23.26,24.192999999999994,1,24.192999999999994
120.72,22.12,26.759999999999994,1,26.759999999999994
120.78,24.37,24.540999999999986,1,24.540999999999986
120.75,24.31,25.834000000000014,1,25.834000000000014
120.99,22.96,9.616999999999992,1,9.616999999999992
120.66,23.89,25.230999999999998,1,25.230999999999998
121.77,24.88,25.061000000000003,1,25.061000000000003
120.93,22.72,18.283999999999992,1,18.283999999999992
120.51,23.56,25.210000000000004,1,25.210000000000004
120.87,23.56,17.340999999999994,1,17.340999999999994
121.59,24.94,26.992999999999967,1,26.992999999999967
121.68,24.67,27.563999999999997,1,27.563999999999997
121.02,24.04,21.18399999999999,1,21.18399999999999
121.35,24.61,18.564,1,18.564
120.72,23.11,19.36400000000002,1,19.36400000000002
120.9,23.53,18.040000000000003,1,18.040000000000003
121.44,23.68,25.769000000000005,1,25.769000000000005
120.93,24.58,26.38000000000003,1,26.38000000000003
120.54,23.95,26.239999999999977,1,26.239999999999977
121.08,22.93,23.081999999999994,1,23.081999999999994
121.59,24.79,20.836999999999986,1,20.836999999999986
120.96,24.04,24.895999999999987,1,24.895999999999987
121.5,23.47,25.35899999999999,0,-999.0
121.8,24.52,26.046000000000003,1,26.046000000000003
120.72,22.9,17.881999999999994,1,17.881999999999994
120.36,22.54,25.521,1,25.521
120.27,23.53,25.393000000000043,1,25.393000000000043
120.54,22.81,25.11,1,25.11
121.53,24.4,19.151999999999994,1,19.151999999999994
121.47,24.91,26.667000000000034,1,26.667000000000034
120.51,24.04,26.586000000000016,1,26.586000000000016
121.26,24.94,27.830999999999957,1,27.830999999999957
120.93,23.11,5.846000000000007,1,5.846000000000007
121.38,23.89,16.972000000000016,1,16.972000000000016
120.87,22.66,18.463999999999995,1,18.463999999999995
121.62,24.85,23.98199999999998,1,23.98199999999998
121.05,24.79,26.965000000000003,1,26.965000000000003
121.41,23.77,20.43400000000001,1,20.43400000000001
121.2,24.04,20.178999999999995,1,20.178999999999995
120.39,22.54,25.573000000000008,1,25.573000000000008
120.51,23.08,22.504999999999978,1,22.504999999999978
120.3,23.29,25.102999999999966,1,25.102999999999966
121.47,24.25,19.260000000000005,1,19.260000000000005
121.29,23.56,12.873999999999997,1,12.873999999999997
120.87,22.75,15.002999999999988,1,15.002999999999988
121.38,24.1,13.400000000000011,1,13.400000000000011
120.63,22.96,23.230000000000004,1,23.230000000000004
121.47,23.98,20.19699999999998,1,20.19699999999998
120.93,23.05,4.796000000000003,1,4.796000000000003
121.08,23.86,15.765599999999983,1,15.765599999999983
120.57,24.25,26.68300000000002,1,26.68300000000002
120.33,23.56,25.378000000000032,1,25.378000000000032
121.32,23.59,15.915000000000013,1,15.915000000000013
120.93,24.55,24.93100000000001,1,24.93100000000001
120.51,22.48,25.836000000000013,1,25.836000000000013
121.17,24.28,18.783999999999995,1,18.783999999999995
120.3,23.02,25.017999999999986,1,25.017999999999986
120.99,24.55,23.021,1,23.021
120.72,23.77,24.05200000000001,1,24.05200000000001
121.17,22.99,24.678999999999995,1,24.678999999999995
121.02,22.84,21.20699999999998,1,21.20699999999998
120.72,23.26,13.978999999999994,1,13.978999999999994
121.44,24.85,24.227999999999998,1,24.227999999999998
121.5,24.07,18.168000000000017,1,18.168000000000017
120.3,23.08,24.965999999999987,1,24.965999999999987
121.41,24.34,9.668000000000001,1,9.668000000000001
120.72,24.13,26.882000000000026,1,26.882000000000026
120.78,23.32,15.117999999999979,1,15.117999999999979
120.93,22.54,24.78699999999999,1,24.78699999999999
120.84,22.9,10.444000000000006,1,10.444000000000006
121.14,23.47,6.153300000000004,1,6.153300000000004
121.29,24.1,10.307000000000002,1,10.307000000000002
121.56,24.46,18.091,1,18.091
121.11,23.98,19.126999999999974,1,19.126999999999974
120.6,23.26,20.212999999999976,1,20.212999999999976
120.45,22.93,24.467000000000006,1,24.467000000000006
121.14,24.13,22.451999999999988,1,22.451999999999988
121.77,24.37,24.034000000000002,1,24.034000000000002
121.02,23.89,18.736999999999984,1,18.736999999999984
121.23,24.91,27.59199999999998,1,27.59199999999998
120.06,23.08,25.36300000000002,1,25.36300000000002
120.48,22.99,24.178999999999995,1,24.178999999999995
120.48,23.62,25.424,1,25.424
